Country or Area	Year	Scope	Value	Value Footnotes
Tunisia	2000	Not applicable	100	2,94
Tunisia	1999	Not applicable	95.642187201	94
Tunisia	1998	Not applicable	93.536655395	94
Tunisia	1997	Not applicable	91.112103618	94
Tunisia	1996	Not applicable	87.411471958	94
Tunisia	1995	Not applicable	84.221272252	94
Tunisia	1994	Not applicable	77.777068845	94
Tunisia	1993	Not applicable	74.586869138	94
Tunisia	1992	Not applicable	72.736553308	94
Tunisia	1991	Not applicable	69.354941619	94
Tunisia	1990	Not applicable	63.80399413	14,94
Tunisia	1989	Not applicable	93.550295858	94
Tunisia	1988	Not applicable	86.272189349	94
Tunisia	1987	Not applicable	79.940828402	94
Tunisia	1986	Not applicable	75.029585799	94
Tunisia	1985	Not applicable	70.887573964	94
Tunisia	1984	Not applicable	64.911242604	2,94
Tunisia	1983	Not applicable	59.171597633	94
Tunisia	1982	Not applicable	54.764844199	94
Tunisia	1981	Not applicable	48.339730414	94
Tunisia	1980	Not applicable	44.37028839	94
Tunisia	1979	Not applicable	39.055272798	94
Tunisia	1978	Not applicable	35.724978219	94
Tunisia	1978	Tunis	100	15,48
Tunisia	1977	Tunis	93.912492074	15,48
Tunisia	1977	Not applicable	33.639339189	94
Tunisia	1976	Tunis	89.727330374	15,48
Tunisia	1975	Tunis	77.045022194	15,48
Tunisia	1974	Tunis	76.410906785	15,48
Tunisia	1973	Tunis	76.410906785	15,48
Tunisia	1972	Tunis	71.211160431	15,48
Tunisia	1971	Tunis	69.879518072	15,48
Tunisia	1970	Tunis	63.4115409	15,48
Turkey	2008	Not applicable	155.88	170
Turkey	2007	Not applicable	138.21	170
Turkey	2006	Not applicable	122.95	170
Turkey	2005	Not applicable	112.08	170,171
Turkey	2004	Not applicable	316.062074	170
Turkey	2003	Not applicable	290.02625078	170
Turkey	2002	Not applicable	225.31131722	170
Turkey	2001	Not applicable	150.26618057	170
Turkey	2000	Not applicable	100	170
Turkey	1999	Not applicable	66.767442849	170
Turkey	1998	Not applicable	44.924011923	170
Turkey	1997	Not applicable	24.634750772	170
Turkey	1996	Not applicable	12.800637132	170
Turkey	1995	Not applicable	7.4344987029	170
Turkey	1994	Not applicable	3.8660939693	14,170
Turkey	1993	Not applicable	468.19073783	170
Turkey	1992	Not applicable	286.3422292	170
Turkey	1991	Not applicable	167.1310832	170
Turkey	1990	Not applicable	100	170
Turkey	1989	Not applicable	60.851648352	170
Turkey	1988	Not applicable	35.949764521	170
Turkey	1987	Not applicable	19.623233909	36,170
Turkey	1986	Not applicable	14.944334536	170
Turkey	1985	Not applicable	11.456999884	170
Turkey	1984	Not applicable	8.1471352651	170
Turkey	1984	Ankara	100	128
Turkey	1983	Ankara	61.831584378	128
Turkey	1983	Not applicable	5.1863920245	170
Turkey	1982	Not applicable	4.1138135692	170
Turkey	1982	Ankara	47.722737331	128
Turkey	1981	Ankara	36.991433963	128
Turkey	1980	Ankara	26.289996335	128
Turkey	1979	Ankara	12.718732607	128
Turkey	1978	Ankara	8.4031331876	128
Turkey	1977	Ankara	5.8088864152	128
Turkey	1976	Ankara	4.4472801814	128
Turkey	1975	Ankara	3.7725859658	128
Turkey	1974	Ankara	2.9010493735	128
Turkey	1973	Ankara	2.4354153374	128
Turkey	1972	Ankara	2.0295127812	128
Turkey	1971	Ankara	1.8285978035	128
Turkey	1970	Ankara	1.6046047541	128
Turkey	1969	Ankara	1.4878568617	128
Tuvalu	2007	Funafuti	128.59581543	2
Tuvalu	2006	Funafuti	129.21141323	
Tuvalu	2005	Funafuti	127.40268987	
Tuvalu	2004	Funafuti	120.75888253	
Tuvalu	2003	Funafuti	117.38969198	
Tuvalu	2002	Funafuti	109.35092153	2
Tuvalu	2001	Funafuti	105.27029526	
Tuvalu	2000	Funafuti	100	
Tuvalu	1999	Funafuti	98.964433212	
Tuvalu	1998	Funafuti	95.235159958	
Tuvalu	1997	Funafuti	95.050237317	
Tuvalu	1996	Funafuti	95.235159958	
Tuvalu	1995	Funafuti	94.310546755	
Tuvalu	1994	Funafuti	89.255994576	
Tuvalu	1993	Funafuti	85.927387043	
Tuvalu	1992	Funafuti	83.585033594	
Tuvalu	1991	Funafuti	91.721629785	
Tuvalu	1990	Funafuti	86.605436726	
Tuvalu	1989	Funafuti	84.756210319	
Tuvalu	1988	Funafuti	85.680823522	
Tuvalu	1986	Funafuti	72.243111632	
Tuvalu	1985	Funafuti	66.325587129	
Tuvalu	1984	Funafuti	62.935338717	2
Tuvalu	1983	Funafuti	60.484855686	
Tuvalu	1982	Funafuti	55.902044095	
Tuvalu	1981	Funafuti	53.507421822	
Tuvalu	1980	Funafuti	48.346597958	
Uganda	2008	Not applicable	171.08704062	
Uganda	2007	Not applicable	142.83655706	2
Uganda	2006	Not applicable	139.07156673	
Uganda	2005	Not applicable	126.11218569	
Uganda	2004	Not applicable	111.41199226	
Uganda	2003	Not applicable	106.67311412	
Uganda	2002	Not applicable	92.456479691	
Uganda	2001	Not applicable	96.615087041	
Uganda	2000	Not applicable	100	
Uganda	1999	Not applicable	99.032882012	
Uganda	1998	Not applicable	92.649903288	
Uganda	1997	Not applicable	94.584139265	
Uganda	1996	Not applicable	80.077369439	
Uganda	1995	Not applicable	75.145067698	
Uganda	1994	Not applicable	71.856866538	
Uganda	1993	Not applicable	61.992263056	
Uganda	1992	Not applicable	64.603481625	
Uganda	1991	Not applicable	39.071566731	
Uganda	1990	Not applicable	31.528046422	
Ukraine	2008	Not applicable	246.97874559	26,172
Ukraine	2007	Not applicable	182.40056813	26,172
Ukraine	2006	Not applicable	166.54696089	26,172
Ukraine	2005	Not applicable	157.50487494	26,172
Ukraine	2004	Not applicable	135.13149424	26,172
Ukraine	2003	Not applicable	121.45041986	26,172
Ukraine	2002	Not applicable	114.35887171	26,172
Ukraine	2001	Not applicable	114.35782985	26,172
Ukraine	2000	Not applicable	100	26,172
Ukraine	1999	Not applicable	74.34886461	26,172
Ukraine	1998	Not applicable	58.17380341	26,172
Ukraine	1997	Not applicable	52.037852464	26,172
Ukraine	1996	Not applicable	46.613155689	26,172
Ukraine	1995	Not applicable	29.440301807	26,172
Ukraine	1994	Not applicable	6.4571574656	26,172
Ukraine	1993	Not applicable	0.7181174464	26,172
Ukraine	1992	Not applicable	0.0130232939	14,26,172
Ukraine	1989	Not applicable	100	26,172
Ukraine	1988	Not applicable	99.427168576	26,172
Ukraine	1987	Not applicable	99.509001637	26,172
Ukraine	1986	Not applicable	95.008183306	26,172
Ukraine	1985	Not applicable	90.752864157	26,172
Ukraine	1984	Not applicable	89.116202946	26,172
Ukraine	1983	Not applicable	89.279869067	26,172
Ukraine	1982	Not applicable	88.379705401	26,172
Ukraine	1981	Not applicable	85.924713584	26,172
Ukraine	1980	Not applicable	84.942716858	26,172
Ukraine	1979	Not applicable	84.206219313	26,172
Ukraine	1978	Not applicable	83.715220949	26,172
Ukraine	1977	Not applicable	82.815057283	26,172
Ukraine	1976	Not applicable	82.815057283	26,172
Ukraine	1975	Not applicable	82.896890344	26,172
Ukraine	1974	Not applicable	82.815057283	26,172
Ukraine	1973	Not applicable	82.40589198	26,172
Ukraine	1972	Not applicable	82.32405892	26,172
Ukraine	1971	Not applicable	82.160392799	26,172
Ukraine	1970	Not applicable	81.833060556	26,172
Ukraine	1969	Not applicable	81.833060556	26,172
United Arab Emirates	2008	Not applicable	116.3	55,109
United Arab Emirates	2007	Not applicable	130.4	109
United Arab Emirates	2006	Not applicable	123.5	109
United Arab Emirates	2005	Not applicable	117	109
United Arab Emirates	2004	Not applicable	112	109
United Arab Emirates	2003	Not applicable	104.7	109
United Arab Emirates	2002	Not applicable	102.4	109
United Arab Emirates	2001	Not applicable	101	109
United Arab Emirates	2000	Not applicable	100	2,109
United Arab Emirates	1999	Not applicable	99.470899471	109
United Arab Emirates	1998	Not applicable	97.001763668	109
United Arab Emirates	1997	Not applicable	95.238095238	109
United Arab Emirates	1996	Not applicable	91.710758377	109
United Arab Emirates	1995	Not applicable	88.183421517	2,109
United Kingdom	2008	Not applicable	125.17433752	
United Kingdom	2007	Not applicable	114.57461646	
United Kingdom	2006	Not applicable	109.56764296	
United Kingdom	2005	Not applicable	107.25244073	
United Kingdom	2004	Not applicable	105.9972106	
United Kingdom	2003	Not applicable	105.36959554	
United Kingdom	2002	Not applicable	104.0446304	
United Kingdom	2001	Not applicable	103.27754533	
United Kingdom	2000	Not applicable	100	
United Kingdom	1999	Not applicable	100.27894003	
United Kingdom	1998	Not applicable	100	
United Kingdom	1997	Not applicable	98.675034868	
United Kingdom	1996	Not applicable	98.605299861	
United Kingdom	1995	Not applicable	95.536959554	
United Kingdom	1994	Not applicable	91.980474198	
United Kingdom	1993	Not applicable	91.073919107	
United Kingdom	1992	Not applicable	89.470013947	
United Kingdom	1991	Not applicable	87.587168759	
United Kingdom	1990	Not applicable	83.263598326	
United Kingdom	1989	Not applicable	77.057182706	
United Kingdom	1988	Not applicable	72.942817294	
United Kingdom	1987	Not applicable	70.50209205	2
United Kingdom	1986	Not applicable	68.415163621	
United Kingdom	1985	Not applicable	66.248256625	
United Kingdom	1984	Not applicable	64.238942865	
United Kingdom	1983	Not applicable	60.830989134	
United Kingdom	1982	Not applicable	58.959569455	
United Kingdom	1981	Not applicable	54.665153772	
United Kingdom	1980	Not applicable	50.410136397	
United Kingdom	1979	Not applicable	44.973169752	
United Kingdom	1978	Not applicable	40.146876896	
United Kingdom	1977	Not applicable	37.487491037	
United Kingdom	1976	Not applicable	31.498948065	
United Kingdom	1975	Not applicable	26.258972965	
United Kingdom	1974	Not applicable	20.900802938	2
United Kingdom	1973	Not applicable	17.717421386	
United Kingdom	1972	Not applicable	15.39933906	
United Kingdom	1971	Not applicable	14.144847449	
United Kingdom	1970	Not applicable	12.735817015	
United Kingdom	1969	Not applicable	11.908579793	
United States	2008	Not applicable	127.59594756	46,173
United States	2007	Not applicable	120.9272944	46,173
United States	2006	Not applicable	116.32896305	46,173
United States	2005	Not applicable	113.64719905	46,173
United States	2004	Not applicable	110.96543504	46,173
United States	2003	Not applicable	107.27056019	46,173
United States	2002	Not applicable	105.00595948	46,173
United States	2001	Not applicable	103.15852205	46,173
United States	2000	Not applicable	100	46,173
United States	1999	Not applicable	97.794994041	46,173
United States	1998	Not applicable	95.768772348	46,173
United States	1997	Not applicable	93.742550656	46,173
United States	1996	Not applicable	91.358760429	46,173
United States	1995	Not applicable	88.438617402	46,173
United States	1994	Not applicable	85.99523242	46,173
United States	1993	Not applicable	83.969010727	46,173
United States	1992	Not applicable	82.181168057	46,173
United States	1991	Not applicable	81.227651967	46,173
United States	1990	Not applicable	78.903456496	46,173
United States	1989	Not applicable	74.553039333	46,173
United States	1988	Not applicable	70.441001192	46,173,174
United States	1987	Not applicable	100	46,173
United States	1986	Not applicable	96.086286595	46,173
United States	1985	Not applicable	93.066255778	46,173
United States	1984	Not applicable	90.93990755	46,173
United States	1983	Not applicable	87.642526965	46,173
United States	1982	Not applicable	85.731895223	46,173
United States	1981	Not applicable	82.372881356	46,173
United States	1980	Not applicable	76.425269646	46,173
United States	1979	Not applicable	70.416024653	46,173
United States	1978	Not applicable	63.574730354	46,173
United States	1977	Not applicable	57.935285054	46,173
United States	1976	Not applicable	54.668721109	46,173
United States	1975	Not applicable	53.035439137	46,173
United States	1974	Not applicable	48.906009245	46,173
United States	1973	Not applicable	42.989214176	46,173
United States	1972	Not applicable	37.966101695	46,173
United States	1971	Not applicable	36.456086287	46,173
United States	1970	Not applicable	35.346687211	46,173
United States	1969	Not applicable	33.528505393	46,173
Uruguay	2008	Montevideo	230.27913578	
Uruguay	2007	Montevideo	202.53114651	
Uruguay	2006	Montevideo	176.00536193	
Uruguay	2005	Montevideo	165.66787573	
Uruguay	2004	Montevideo	159.20201861	
Uruguay	2003	Montevideo	142.51695316	
Uruguay	2002	Montevideo	117.23702886	
Uruguay	2001	Montevideo	103.07522473	
Uruguay	2000	Montevideo	100	
Uruguay	1999	Montevideo	94.645954897	
Uruguay	1998	Montevideo	91.286863271	
Uruguay	1997	Montevideo	82.636808074	2
Uruguay	1996	Montevideo	69.830399411	
Uruguay	1995	Montevideo	56.493890499	
Uruguay	1994	Montevideo	39.91369924	
Uruguay	1993	Montevideo	28.388885225	
Uruguay	1992	Montevideo	18.755106698	
Uruguay	1991	Montevideo	11.72045299	
Uruguay	1990	Montevideo	6.3201645718	
Uruguay	1989	Montevideo	2.865627827	
Uruguay	1988	Montevideo	1.5871084738	
Uruguay	1987	Montevideo	1.0048536546	
Uruguay	1986	Montevideo	0.6294268685	2
Uruguay	1985	Montevideo	0.3283171023	
Uruguay	1984	Montevideo	0.2014332613	
Uruguay	1983	Montevideo	0.1193083069	
Uruguay	1982	Montevideo	0.0774172557	
Uruguay	1981	Montevideo	0.0693031087	
Uruguay	1980	Montevideo	0.0551688907	
Uruguay	1979	Montevideo	0.0349319826	
Uruguay	1978	Montevideo	0.0204355117	
Uruguay	1977	Montevideo	0.0141389845	
Uruguay	1976	Montevideo	0.0086209832	
Uruguay	1975	Montevideo	0.0058389446	
Uruguay	1974	Montevideo	0.00341757	
Uruguay	1973	Montevideo	0.0019812691	2
Uruguay	1972	Montevideo	0.0009774234	
Uruguay	1971	Montevideo	0.0005042747	
Uruguay	1970	Montevideo	0.0004050631	
Uruguay	1969	Montevideo	0.0003625685	
Vanuatu	2008	Not applicable	125.4473161	94
Vanuatu	2007	Not applicable	116.10337972	94
Vanuatu	2006	Not applicable	111.82902584	94
Vanuatu	2005	Not applicable	108.05168986	94
Vanuatu	2004	Not applicable	108.54870775	94
Vanuatu	2003	Not applicable	104.97017893	94
Vanuatu	2002	Not applicable	102.68389662	94
Vanuatu	2001	Not applicable	102.18687873	94
Vanuatu	2000	Not applicable	100	94
Vanuatu	1999	Not applicable	98.011928429	2,94
Vanuatu	1998	Not applicable	96.629785048	94
Vanuatu	1997	Not applicable	93.584382964	94
Vanuatu	1996	Not applicable	92.925917648	94
Vanuatu	1995	Not applicable	93.995923786	94
Vanuatu	1994	Not applicable	90.292056387	94
Vanuatu	1993	Not applicable	89.715899235	94
Vanuatu	1992	Not applicable	85.929723671	94
Vanuatu	1991	Not applicable	85.106642027	94
Vanuatu	1990	Not applicable	82.884321587	94,175
Vanuatu	1989	Not applicable	95.694294941	94
Vanuatu	1988	Not applicable	86.580552565	94
Vanuatu	1987	Not applicable	81.05489774	94
Vanuatu	1986	Not applicable	67.27664155	94
Vanuatu	1985	Not applicable	63.473268748	94
Vanuatu	1984	Not applicable	64.980265518	94
Vanuatu	1983	Not applicable	63.760315752	94
Vanuatu	1982	Not applicable	65.84140653	94
Vanuatu	1981	Not applicable	64.693218515	94
Vanuatu	1980	Not applicable	47.865087908	94,176
Vanuatu	1979	Not applicable	42.554718335	94
Vanuatu	1978	Not applicable	41.872981701	94,177
Vanuatu	1977	Not applicable	38.105489774	94,123
Vanuatu	1976	Not applicable	37.064944385	94
Vanuatu	1975	Vila	102.08205756	50,103,178
Vanuatu	1974	Vila	100	50,178
Vanuatu	1973	Vila	73.729332517	50,178
Vanuatu	1972	Vila	68.52418861	50,178
Vanuatu	1971	Vila	61.849357012	50,178
Vanuatu	1970	Vila	57.256582976	50,103,178
Vanuatu	1969	Vila	56.276791182	50,103,178
Venezuela, Bolivarian Rep. of	2008	Caracas	738.00433333	2,94
Venezuela, Bolivarian Rep. of	2007	Caracas	506.31034483	94
Venezuela, Bolivarian Rep. of	2006	Caracas	399.25287356	94
Venezuela, Bolivarian Rep. of	2005	Caracas	332.47126437	94
Venezuela, Bolivarian Rep. of	2004	Caracas	274.59770115	94
Venezuela, Bolivarian Rep. of	2003	Caracas	205.17241379	94
Venezuela, Bolivarian Rep. of	2002	Caracas	148.96551724	94
Venezuela, Bolivarian Rep. of	2001	Caracas	116.14942529	94
Venezuela, Bolivarian Rep. of	2000	Caracas	100	2,94
Venezuela, Bolivarian Rep. of	1999	Caracas	93.301302291	94
Venezuela, Bolivarian Rep. of	1998	Caracas	79.789688989	94
Venezuela, Bolivarian Rep. of	1997	Caracas	57.471264368	94
Venezuela, Bolivarian Rep. of	1996	Caracas	39.332130192	94
Venezuela, Bolivarian Rep. of	1995	Caracas	20.915143474	94
Venezuela, Bolivarian Rep. of	1994	Caracas	13.082793013	94
Venezuela, Bolivarian Rep. of	1993	Caracas	8.2687191379	94
Venezuela, Bolivarian Rep. of	1992	Caracas	6.2018988004	94
Venezuela, Bolivarian Rep. of	1991	Caracas	4.7515300941	94
Venezuela, Bolivarian Rep. of	1990	Caracas	3.450691346	2,94
Venezuela, Bolivarian Rep. of	1989	Caracas	2.3421811149	94
Venezuela, Bolivarian Rep. of	1988	Caracas	0.7405622153	94
Venezuela, Bolivarian Rep. of	1987	Caracas	0.5289799546	94
Venezuela, Bolivarian Rep. of	1986	Caracas	0.3751417155	94
Venezuela, Bolivarian Rep. of	1985	Caracas	0.3152590265	94
Venezuela, Bolivarian Rep. of	1984	Caracas	0.2608688244	94
Venezuela, Bolivarian Rep. of	1983	Caracas	0.2226158405	94
Venezuela, Bolivarian Rep. of	1982	Caracas	0.2064786224	94
Venezuela, Bolivarian Rep. of	1981	Caracas	0.1882027368	94
Venezuela, Bolivarian Rep. of	1980	Caracas	0.1588446652	94
Venezuela, Bolivarian Rep. of	1979	Caracas	0.1193279232	94
Venezuela, Bolivarian Rep. of	1978	Caracas	0.1023157957	94
Venezuela, Bolivarian Rep. of	1977	Caracas	0.0936153076	94
Venezuela, Bolivarian Rep. of	1976	Caracas	0.0833108189	94
Venezuela, Bolivarian Rep. of	1975	Caracas	0.076554574	94
Venezuela, Bolivarian Rep. of	1974	Caracas	0.0667361461	94
Venezuela, Bolivarian Rep. of	1973	Caracas	0.0592022039	94
Venezuela, Bolivarian Rep. of	1972	Caracas	0.0550220811	94
Venezuela, Bolivarian Rep. of	1971	Caracas	0.0524459589	94
Venezuela, Bolivarian Rep. of	1970	Caracas	0.0506961401	94
Venezuela, Bolivarian Rep. of	1969	Caracas	0.050015655	94
Viet Nam	2008	Not applicable	192.124688	
Viet Nam	2007	Not applicable	156.04001	
Viet Nam	2006	Not applicable	144.842726	2
Viet Nam	2005	Not applicable	136.22	124
Viet Nam	2004	Not applicable	119.79977753	
Viet Nam	2003	Not applicable	108.67630701	
Viet Nam	2002	Not applicable	106.09566185	
Viet Nam	2001	Not applicable	98.598442714	
Viet Nam	2000	Not applicable	100	
Viet Nam	1999	Not applicable	103.98220245	
Viet Nam	1998	Not applicable	99.77753059	
Viet Nam	1997	Not applicable	90.834260289	
Viet Nam	1996	Not applicable	90.300333704	
Viet Nam	1995	Not applicable	84.627363737	
Viet Nam	1990	Not applicable	22.246941046	
Virgin Islands (British)	2005	Not applicable	112.13842059	
Virgin Islands (British)	2004	Not applicable	108.42945874	
Virgin Islands (British)	2003	Not applicable	107.09849157	
Virgin Islands (British)	2002	Not applicable	105.32386868	
Virgin Islands (British)	2001	Not applicable	104.25909494	
Virgin Islands (British)	2000	Not applicable	100	
Virgin Islands (British)	1999	Not applicable	99.733806566	
Virgin Islands (British)	1998	Not applicable	98.935226264	
Virgin Islands (British)	1997	Not applicable	96.007098492	
Virgin Islands (British)	1996	Not applicable	93.433895297	2
Virgin Islands (British)	1995	Not applicable	85.251109139	
Virgin Islands (British)	1994	Not applicable	81.676258081	
Virgin Islands (British)	1993	Not applicable	77.434909367	
Virgin Islands (British)	1992	Not applicable	77.25313728	
Virgin Islands (British)	1991	Not applicable	75.798960578	
Virgin Islands (British)	1990	Not applicable	70.830523514	
Virgin Islands (British)	1989	Not applicable	68.649258461	
Virgin Islands (British)	1988	Not applicable	65.437951578	
Virgin Islands (British)	1987	Not applicable	62.347826087	
Virgin Islands (British)	1986	Not applicable	62.771960958	
Virgin Islands (British)	1985	Not applicable	61.741919128	
Virgin Islands (British)	1984	Not applicable	59.621244771	
Virgin Islands (British)	1983	Not applicable	58.89415642	
